idx,item,rejection_id,swapped,type,name1,name2,preamble,no,wait,continuation1,continuation2
3044,170,0,True,arc,Payton,Kendra,"The make-up artist, who usually drives three hours a day, is eccentric and difficult to control.","No,","Wait no,",he does not.,he is not.
3045,170,1,False,arc,Payton,Kendra,"The make-up artist, who is eccentric and difficult to control, usually drives three hours a day.","No,","Hey, wait a minute. No,",he is not.,he does not.
3046,170,1,True,arc,Payton,Kendra,"The make-up artist, who usually drives three hours a day, is eccentric and difficult to control.","No,","Hey, wait a minute. No,",he does not.,he is not.
3047,170,2,False,arc,Payton,Kendra,"The make-up artist, who is eccentric and difficult to control, usually drives three hours a day.","No,","Hang on a minute. No,",he is not.,he does not.
3048,170,2,True,arc,Payton,Kendra,"The make-up artist, who usually drives three hours a day, is eccentric and difficult to control.","No,","Hang on a minute. No,",he does not.,he is not.
3049,170,3,False,arc,Payton,Kendra,"The make-up artist, who is eccentric and difficult to control, usually drives three hours a day.","Thats not true. No,","Wait no,",he is not.,he does not.
3050,170,3,True,arc,Payton,Kendra,"The make-up artist, who usually drives three hours a day, is eccentric and difficult to control.","Thats not true. No,","Wait no,",he does not.,he is not.
3051,170,4,False,arc,Payton,Kendra,"The make-up artist, who is eccentric and difficult to control, usually drives three hours a day.","Thats not true. No,","Hey, wait a minute. No,",he is not.,he does not.
3052,170,4,True,arc,Payton,Kendra,"The make-up artist, who usually drives three hours a day, is eccentric and difficult to control.","Thats not true. No,","Hey, wait a minute. No,",he does not.,he is not.
3053,170,5,False,arc,Payton,Kendra,"The make-up artist, who is eccentric and difficult to control, usually drives three hours a day.","Thats not true. No,","Hang on a minute. No,",he is not.,he does not.
3054,170,5,True,arc,Payton,Kendra,"The make-up artist, who usually drives three hours a day, is eccentric and difficult to control.","Thats not true. No,","Hang on a minute. No,",he does not.,he is not.
3055,170,6,False,arc,Payton,Kendra,"The make-up artist, who is eccentric and difficult to control, usually drives three hours a day.","Nope,","Wait no,",he is not.,he does not.
3056,170,6,True,arc,Payton,Kendra,"The make-up artist, who usually drives three hours a day, is eccentric and difficult to control.","Nope,","Wait no,",he does not.,he is not.
3057,170,7,False,arc,Payton,Kendra,"The make-up artist, who is eccentric and difficult to control, usually drives three hours a day.","Nope,","Hey, wait a minute. No,",he is not.,he does not.
3058,170,7,True,arc,Payton,Kendra,"The make-up artist, who usually drives three hours a day, is eccentric and difficult to control.","Nope,","Hey, wait a minute. No,",he does not.,he is not.
3059,170,8,False,arc,Payton,Kendra,"The make-up artist, who is eccentric and difficult to control, usually drives three hours a day.","Nope,","Hang on a minute. No,",he is not.,he does not.
3060,170,8,True,arc,Payton,Kendra,"The make-up artist, who usually drives three hours a day, is eccentric and difficult to control.","Nope,","Hang on a minute. No,",he does not.,he is not.
3061,171,0,False,arc,Adriana,Heather,"The manager, who is tall, has been a long time fan of Ariana Grande.","No,","Wait no,",he is not.,he has not.
3062,171,0,True,arc,Adriana,Heather,"The manager, who has been a long time fan of Ariana Grande, is tall.","No,","Wait no,",he has not.,he is not.
3063,171,1,False,arc,Adriana,Heather,"The manager, who is tall, has been a long time fan of Ariana Grande.","No,","Hey, wait a minute. No,",he is not.,he has not.
3064,171,1,True,arc,Adriana,Heather,"The manager, who has been a long time fan of Ariana Grande, is tall.","No,","Hey, wait a minute. No,",he has not.,he is not.
3065,171,2,False,arc,Adriana,Heather,"The manager, who is tall, has been a long time fan of Ariana Grande.","No,","Hang on a minute. No,",he is not.,he has not.
3066,171,2,True,arc,Adriana,Heather,"The manager, who has been a long time fan of Ariana Grande, is tall.","No,","Hang on a minute. No,",he has not.,he is not.
3067,171,3,False,arc,Adriana,Heather,"The manager, who is tall, has been a long time fan of Ariana Grande.","Thats not true. No,","Wait no,",he is not.,he has not.
3068,171,3,True,arc,Adriana,Heather,"The manager, who has been a long time fan of Ariana Grande, is tall.","Thats not true. No,","Wait no,",he has not.,he is not.
3069,171,4,False,arc,Adriana,Heather,"The manager, who is tall, has been a long time fan of Ariana Grande.","Thats not true. No,","Hey, wait a minute. No,",he is not.,he has not.
3070,171,4,True,arc,Adriana,Heather,"The manager, who has been a long time fan of Ariana Grande, is tall.","Thats not true. No,","Hey, wait a minute. No,",he has not.,he is not.
3071,171,5,False,arc,Adriana,Heather,"The manager, who is tall, has been a long time fan of Ariana Grande.","Thats not true. No,","Hang on a minute. No,",he is not.,he has not.
3072,171,5,True,arc,Adriana,Heather,"The manager, who has been a long time fan of Ariana Grande, is tall.","Thats not true. No,","Hang on a minute. No,",he has not.,he is not.
3073,171,6,False,arc,Adriana,Heather,"The manager, who is tall, has been a long time fan of Ariana Grande.","Nope,","Wait no,",he is not.,he has not.
3074,171,6,True,arc,Adriana,Heather,"The manager, who has been a long time fan of Ariana Grande, is tall.","Nope,","Wait no,",he has not.,he is not.
3075,171,7,False,arc,Adriana,Heather,"The manager, who is tall, has been a long time fan of Ariana Grande.","Nope,","Hey, wait a minute. No,",he is not.,he has not.
3076,171,7,True,arc,Adriana,Heather,"The manager, who has been a long time fan of Ariana Grande, is tall.","Nope,","Hey, wait a minute. No,",he has not.,he is not.
3077,171,8,False,arc,Adriana,Heather,"The manager, who is tall, has been a long time fan of Ariana Grande.","Nope,","Hang on a minute. No,",he is not.,he has not.
3078,171,8,True,arc,Adriana,Heather,"The manager, who has been a long time fan of Ariana Grande, is tall.","Nope,","Hang on a minute. No,",he has not.,he is not.
3079,172,0,False,arc,Vanessa,Aidan,"The model, who is a U.S. immigrant from Vietnam, has collected about 100 movie posters so far.","No,","Wait no,",she is not.,she has not.
3080,172,0,True,arc,Vanessa,Aidan,"The model, who has collected about 100 movie posters so far, is a U.S. immigrant from Vietnam.","No,","Wait no,",she has not.,she is not.
3081,172,1,False,arc,Vanessa,Aidan,"The model, who is a U.S. immigrant from Vietnam, has collected about 100 movie posters so far.","No,","Hey, wait a minute. No,",she is not.,she has not.
3082,172,1,True,arc,Vanessa,Aidan,"The model, who has collected about 100 movie posters so far, is a U.S. immigrant from Vietnam.","No,","Hey, wait a minute. No,",she has not.,she is not.
3083,172,2,False,arc,Vanessa,Aidan,"The model, who is a U.S. immigrant from Vietnam, has collected about 100 movie posters so far.","No,","Hang on a minute. No,",she is not.,she has not.
3084,172,2,True,arc,Vanessa,Aidan,"The model, who has collected about 100 movie posters so far, is a U.S. immigrant from Vietnam.","No,","Hang on a minute. No,",she has not.,she is not.
3085,172,3,False,arc,Vanessa,Aidan,"The model, who is a U.S. immigrant from Vietnam, has collected about 100 movie posters so far.","Thats not true. No,","Wait no,",she is not.,she has not.
3086,172,3,True,arc,Vanessa,Aidan,"The model, who has collected about 100 movie posters so far, is a U.S. immigrant from Vietnam.","Thats not true. No,","Wait no,",she has not.,she is not.
3087,172,4,False,arc,Vanessa,Aidan,"The model, who is a U.S. immigrant from Vietnam, has collected about 100 movie posters so far.","Thats not true. No,","Hey, wait a minute. No,",she is not.,she has not.
3088,172,4,True,arc,Vanessa,Aidan,"The model, who has collected about 100 movie posters so far, is a U.S. immigrant from Vietnam.","Thats not true. No,","Hey, wait a minute. No,",she has not.,she is not.
3089,172,5,False,arc,Vanessa,Aidan,"The model, who is a U.S. immigrant from Vietnam, has collected about 100 movie posters so far.","Thats not true. No,","Hang on a minute. No,",she is not.,she has not.
3090,172,5,True,arc,Vanessa,Aidan,"The model, who has collected about 100 movie posters so far, is a U.S. immigrant from Vietnam.","Thats not true. No,","Hang on a minute. No,",she has not.,she is not.
3091,172,6,False,arc,Vanessa,Aidan,"The model, who is a U.S. immigrant from Vietnam, has collected about 100 movie posters so far.","Nope,","Wait no,",she is not.,she has not.
3092,172,6,True,arc,Vanessa,Aidan,"The model, who has collected about 100 movie posters so far, is a U.S. immigrant from Vietnam.","Nope,","Wait no,",she has not.,she is not.
3093,172,7,False,arc,Vanessa,Aidan,"The model, who is a U.S. immigrant from Vietnam, has collected about 100 movie posters so far.","Nope,","Hey, wait a minute. No,",she is not.,she has not.
3094,172,7,True,arc,Vanessa,Aidan,"The model, who has collected about 100 movie posters so far, is a U.S. immigrant from Vietnam.","Nope,","Hey, wait a minute. No,",she has not.,she is not.
3095,172,8,False,arc,Vanessa,Aidan,"The model, who is a U.S. immigrant from Vietnam, has collected about 100 movie posters so far.","Nope,","Hang on a minute. No,",she is not.,she has not.
3096,172,8,True,arc,Vanessa,Aidan,"The model, who has collected about 100 movie posters so far, is a U.S. immigrant from Vietnam.","Nope,","Hang on a minute. No,",she has not.,she is not.
3097,173,0,False,arc,Amanda,Jonathan,"The reporter, who is always trustworthy, has worked in the industry for more than 10 years.","No,","Wait no,",she is not.,she has not.
3098,173,0,True,arc,Amanda,Jonathan,"The reporter, who has worked in the industry for more than 10 years, is always trustworthy.","No,","Wait no,",she has not.,she is not.
3099,173,1,False,arc,Amanda,Jonathan,"The reporter, who is always trustworthy, has worked in the industry for more than 10 years.","No,","Hey, wait a minute. No,",she is not.,she has not.
3100,173,1,True,arc,Amanda,Jonathan,"The reporter, who has worked in the industry for more than 10 years, is always trustworthy.","No,","Hey, wait a minute. No,",she has not.,she is not.
3101,173,2,False,arc,Amanda,Jonathan,"The reporter, who is always trustworthy, has worked in the industry for more than 10 years.","No,","Hang on a minute. No,",she is not.,she has not.
3102,173,2,True,arc,Amanda,Jonathan,"The reporter, who has worked in the industry for more than 10 years, is always trustworthy.","No,","Hang on a minute. No,",she has not.,she is not.
3103,173,3,False,arc,Amanda,Jonathan,"The reporter, who is always trustworthy, has worked in the industry for more than 10 years.","Thats not true. No,","Wait no,",she is not.,she has not.
3104,173,3,True,arc,Amanda,Jonathan,"The reporter, who has worked in the industry for more than 10 years, is always trustworthy.","Thats not true. No,","Wait no,",she has not.,she is not.
3105,173,4,False,arc,Amanda,Jonathan,"The reporter, who is always trustworthy, has worked in the industry for more than 10 years.","Thats not true. No,","Hey, wait a minute. No,",she is not.,she has not.
3106,173,4,True,arc,Amanda,Jonathan,"The reporter, who has worked in the industry for more than 10 years, is always trustworthy.","Thats not true. No,","Hey, wait a minute. No,",she has not.,she is not.
3107,173,5,False,arc,Amanda,Jonathan,"The reporter, who is always trustworthy, has worked in the industry for more than 10 years.","Thats not true. No,","Hang on a minute. No,",she is not.,she has not.
3108,173,5,True,arc,Amanda,Jonathan,"The reporter, who has worked in the industry for more than 10 years, is always trustworthy.","Thats not true. No,","Hang on a minute. No,",she has not.,she is not.
3109,173,6,False,arc,Amanda,Jonathan,"The reporter, who is always trustworthy, has worked in the industry for more than 10 years.","Nope,","Wait no,",she is not.,she has not.
3110,173,6,True,arc,Amanda,Jonathan,"The reporter, who has worked in the industry for more than 10 years, is always trustworthy.","Nope,","Wait no,",she has not.,she is not.
3111,173,7,False,arc,Amanda,Jonathan,"The reporter, who is always trustworthy, has worked in the industry for more than 10 years.","Nope,","Hey, wait a minute. No,",she is not.,she has not.
3112,173,7,True,arc,Amanda,Jonathan,"The reporter, who has worked in the industry for more than 10 years, is always trustworthy.","Nope,","Hey, wait a minute. No,",she has not.,she is not.
3113,173,8,False,arc,Amanda,Jonathan,"The reporter, who is always trustworthy, has worked in the industry for more than 10 years.","Nope,","Hang on a minute. No,",she is not.,she has not.
